City,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09
Mission Viejo,92692,CA,Los Angeles-Long Beach-Anaheim,Orange,402,276.923778564179,275.80459770114896,277.699530516432,280.83835180368,280.701754385965,276.531470791892,284.879474068663,284.24824767263,282.767797737858,271.951081577831,266.842023500169,265.68825910931196,269.686112945459,272.661870503597,264.184434225195,258.273381294964,258.273381294964,259.133389974511,250.440081245768,243.669600541638,250.11727912431598,240.36834019061502,240.35206499661498,233.108148976412,232.80106453759103,233.415233415233,240.601847534901,243.776420854861,247.46963562752998,252.233041937878,248.723955350116,257.688888888889,263.474885085952,260.56090411413896,290.52035033487897,290.650246089425,290.53570198994703,298.935462408516,298.935462408516,306.152264236097,318.825910931174,330.02552367540903,334.605087014726,349.301397205589,339.068825910931,343.505477308294,345.90818363273496,348.47161572052397,353.982300884956,360.123647604328,356.25508626943804,358.97666068222605,357.218895542249,352.59481037924104,357.14686273711095,356.669598874032,361.44328868879796,362.340425531915,359.28143712574797,367.700072098053,369.61827389661903,368.662674650699,361.18926856571505,359.24817032601504,359.616148538304,366.09152288072,362.54158349966696,375.817941075545,379.17498336660003,381.632709669859,383.452746402387,379.340327055867,382.047584715213,385.906642728905,392.934390771449,396.82539682539704,398.669839807564,392.30139230139196,385.655496766608,392.30139230139196,407.88267644363,405.517461778391,406.422764227642,415.89356279664594,412.43379906853,399.135063206919,411.644562459255,422.95229522952303,422.42595204513395,416.342664593053,419.78107896794404,418.041804180418,428.16091954022994
Newport News,23602,VA,Virginia Beach,Newport News City,403,129.90489130434798,130.788485607009,128.465179175118,126.397129186603,123.612471490338,124.221668742217,123.91033623910299,124.74016043398001,124.90327380952401,121.652173913043,123.91033623910299,119.659735349716,119.47272481771499,119.285714285714,118.006730431958,117.17022844509899,111.211376404494,112.4375,113.92857142857099,111.62739446178001,114.12213740458,114.12213740458,112.017434620174,118.30635118306401,115.180908750935,112.5,112.017434620174,111.198851399856,111.75413627468399,111.191315824192,109.42857142857099,108.910891089109,108.415445544554,107.142857142857,101.329825126116,103.62962962963002,104.785111844518,103.299963329666,102.481121898598,102.72570946415001,103.62962962963002,101.386198547215,100.130997108302,99.56413449564128,97.7678571428571,97.70555316401209,95.0892857142857,94.93594720496891,93.3100449585242,100.332629045573,98.6494382022472,93.7295784372958,102.67857142857099,101.293831168831,100.0,94.58281444582809,100.32837723024599,98.2110834371108,96.4508094645081,96.2287898502281,94.0594059405941,97.8997509339975,99.7677459526775,98.2142857142857,98.92034335527491,98.125,100.158227848101,99.56413449564128,90.74056240369801,91.0939090373386,94.4003112147971,93.33748443337481,93.33748443337481,93.33748443337481,100.204498977505,109.834500926943,110.81812035158899,105.72687224669599,104.94570553489599,106.61686232657401,106.61686232657401,106.61686232657401,104.257167680278,106.61686232657401,106.61686232657401,106.61686232657401,94.20991891521419,106.61686232657401,115.942644715879,111.751982696467,111.679884643115,108.164141772364,110.67051189617901
Aventura,33180,FL,Miami-Fort Lauderdale,Miami-Dade,404,217.860536675868,221.120636391721,225.0,225.342465753425,228.46441947565498,225.998807394156,225.998807394156,226.44010947704498,224.899598393574,218.769781202697,219.22359089212398,217.304347826087,212.666666666667,220.0,210.780234968901,210.15625,217.58857413398601,219.691403379868,220.588235294118,220.40561782173302,223.756424289183,220.588235294118,219.94462002474202,224.535998342818,228.61981371718898,233.555767397521,234.375,233.68606701939999,237.947866087401,241.55653450807597,239.04347826087002,233.68606701939999,243.888888888889,241.70224192660402,257.861635220126,253.683041518538,260.92611208846404,273.251697971284,268.83206634416,268.068809643395,267.56032171581796,268.185157972079,272.985537190083,275.532696546657,284.552845528455,291.393442622951,293.653384687015,290.245824973475,287.01839543285803,287.958115183246,285.046728971963,284.200385356455,287.695808636749,290.603799185889,289.377289377289,287.46465598492,291.393442622951,290.934771443246,289.256198347107,293.738489871087,303.00270464204897,300.169348010161,293.605782757332,292.807144863751,295.632393084622,290.492957746479,288.858868404323,289.427016781668,293.78439881456404,299.909090909091,303.41539059595,303.137303149606,305.050821230128,304.127923358693,303.979678238781,305.220883534137,304.226542688081,303.912916042467,304.053352774846,304.347826086957,308.851046926125,308.596620132256,309.782290787007,307.767464582316,305.543735224586,300.03006614552004,298.987891389432,297.872340425532,296.89378881987597,296.052631578947,295.463369905933,293.05916548793203,294.07810068409697
Fort Myers,33919,FL,Fort Myers,Lee,405,91.4424111948332,88.63080684596581,90.69097888675621,89.8276846357277,87.6494023904382,85.89251439539349,84.70695970695971,84.91909458298191,83.15899581589959,83.5605788907407,82.60100411132191,80.535426868553,82.89477627451271,80.6778137544304,83.1597327416093,83.160469667319,72.2402597402597,79.5382165605096,77.6353276353276,76.4887154846341,76.10389610389609,75.3708343416801,74.5136186770428,76.2979683972912,78.8297172912557,79.29666230290671,81.24493632694079,81.89269746646801,81.4180929095354,82.6231246648296,85.8774038461538,83.86524822695041,84.0390879478827,84.0585362111293,89.1721405281892,90.13785790031808,90.8777738010021,89.58728111308821,89.58728111308821,88.81489797665671,88.7440758293839,86.3881133671743,86.01147776183642,86.5833333333333,92.19798657718121,93.1341916174152,96.09224855861629,98.2628026177428,95.31001589825121,96.8003859989713,98.7421347274914,97.5247524752475,98.02555025045591,103.351485988444,97.7327057468657,97.5328680409025,101.013265290137,103.139760664199,102.166418984798,109.74025974025999,109.74700558591299,109.520678942147,111.074628630487,110.651499482937,113.021214337966,111.946532999165,111.948990122365,113.887666125304,116.328125,121.67010751929199,124.19882275997401,126.2341325811,124.145785876993,121.396054628225,122.4,123.973176865046,124.05402410244301,121.5953307393,121.83641975308599,124.133795334142,125.689519306541,131.27824804901002,134.466421285884,134.23351866560802,135.27854934814698,133.805088899136,131.03509582416,131.067961165049,129.944838455477,129.925137903861,129.777070063694,128.233895951287,128.998440886467
Bellingham,98226,WA,Bellingham,Whatcom,409,193.211488250653,191.82205028173198,176.307790976521,172.658723546076,171.609341410983,173.748819641171,173.116089613035,176.258992805755,175.476049755097,168.582932524398,162.93597206053602,162.93597206053602,168.67209118097202,166.395939086294,165.783497350492,163.04347826087,163.487949067758,163.642564802183,166.233766233766,163.745387453875,163.662817183727,163.58024691358,160.250873108265,160.913003545645,161.548442906574,157.933307102105,157.608695652174,155.39021164021202,169.858156028369,164.097222222222,164.08386508659999,160.57582395073499,160.57582395073499,170.385395537525,190.191582821358,164.08386508659999,160.79720653933998,155.642023346303,172.25201072386102,185.863377609108,187.83542039356,181.347493926608,186.17647058823502,178.62838915470502,174.24242424242402,174.927113702624,173.65967365967398,171.065493646139,176.572638788753,174.15730337078702,172.07120836153098,179.263565891473,175.994161709628,176.498127340824,178.062678062678,194.305555555556,196.724324293734,199.338452279258,194.377990430622,164.38786279683399,174.15730337078702,195.75917110777698,196.713147410359,191.42857142857102,189.926970788315,188.28917531925,188.775510204082,188.28917531925,187.47599039615798,174.493927125506,192.072238382934,200.233885617002,208.97010795371003,210.38135593220298,216.145685506506,210.434054506658,196.820175438596,205.54926387316002,230.56768558952004,231.770833333333,232.09782268170397,230.16997167138803,229.51523077712102,226.65847665847699,231.770833333333,236.111111111111,236.111111111111,235.720524017467,249.61444805194802,234.638145707494,240.384615384615,243.66304173996497,275.237684374872
Knoxville,37920,TN,Knoxville,Knox,414,81.140350877193,81.6993464052288,83.38171262699571,83.2070707070707,84.6746323529412,81.5451388888889,80.9027777777778,80.64516129032259,78.0078125,76.9791666666667,76.56695156695159,72.0930232558139,70.0526301521111,67.2730640381394,71.2694512694513,67.8150531045752,68.50936769030591,69.6899224806202,69.3268563497571,68.9935064935065,69.0448791714614,71.8181818181818,73.14453125,73.24592774462221,71.04101084295209,73.14453125,77.0833333333333,75.0,74.0610567780494,78.6593707250342,82.49624226348371,77.59938796216491,74.2134062927497,76.6666666666667,77.6778652800915,76.64473684210529,80.1190344928974,82.9476861167002,72.21933471933471,79.90314769975791,80.0641025641026,81.91108685104321,81.9871794871795,79.0139064475348,85.61850522873671,83.26923076923079,80.59392949098829,77.4895606390704,73.0407523510972,70.96069868995629,71.9386826783115,80.0641025641026,78.59478341178571,74.89300998573471,71.3266761768902,75.0536480686695,73.1563999054985,66.7621563749082,74.9836280288147,73.7865899964331,76.48487669606901,81.76856686974179,81.59268929503921,81.59268929503921,87.9336124401914,85.8886483886484,80.89568764568759,79.7275641025641,81.94444444444441,81.94444444444441,78.3768315018315,75.48076923076921,73.2666666666667,73.7179487179487,72.5522445820433,79.32520910462091,88.52179836512259,87.27183833116041,89.8013624025897,91.0665154950869,89.9223086618387,88.7362637362637,88.0052151238592,86.0689655172414,92.6781955606583,92.14743589743591,92.14743589743591,92.0405982905983,92.06730769230771,98.2993197278911,99.1984732824427,99.2249503968254,93.87254901960779
Roanoke,24018,VA,Roanoke,Roanoke City,415,124.061833396073,123.522068406534,123.42533241305901,124.425287356322,124.16895048374901,125.331564986737,126.30116220313299,125.816363594935,124.064191299663,123.879885605338,124.064191299663,119.223962777846,117.588525914725,115.625,119.76109805636001,120.68965517241399,120.938940092166,119.659300184162,117.654220779221,117.654220779221,116.89866369710501,116.771226151915,118.393234672304,118.21877309682199,114.346997140133,113.026819923372,114.435139368293,113.92637213328501,116.191230850502,110.855136733186,111.98879726803301,113.505747126437,112.547892720307,112.547892720307,109.608208955224,113.74473180076599,113.11341124309601,114.601018675722,112.740989103101,112.740989103101,111.59003831417601,110.314091680815,114.90630323679702,114.90630323679702,111.80089485458599,111.80089485458599,111.80089485458599,110.05261283286998,117.0,111.302681992337,111.460643634,117.373247322298,106.65356541269001,109.055501460565,109.34104753062701,113.95,110.664929163325,109.98370008149999,110.340687250052,113.693784739768,108.23732718894001,110.323837209302,110.323837209302,114.77140612725799,119.154929577465,119.154929577465,117.46925019905001,110.697674418605,116.67466112384301,115.53323029366301,116.67466112384301,117.956064947469,117.57662835248999,116.379310344828,112.019914651494,111.267605633803,110.697674418605,110.982640026204,106.56682027649799,107.035003431709,106.56682027649799,103.61476238624901,108.00110038936899,108.333333333333,107.66886744540399,110.982640026204,111.167990851089,111.267605633803,110.982640026204,116.314496314496,116.79649464459601,116.183765831786,111.607142857143
Conway,29526,SC,Myrtle Beach,Horry,416,98.01010663583759,95.8313887758332,95.30769230769229,89.1043701815147,81.9453697534977,84.8060182100822,82.2457378012934,82.496229839225,88.5067536630036,90.39732142857142,91.5833333333333,93.6657681940701,87.8460721506439,87.76440226440229,87.54863813229571,84.2903883029722,82.7467218771567,90.69400630914829,88.4918081918082,91.4166666666667,85.3900673329294,85.3900673329294,77.0149253731343,86.2789217103507,80.9428571428571,78.2321733194722,76.8461538461538,78.1344639612356,85.19900497512441,89.9325084364454,83.955223880597,80.9428571428571,77.42537313432841,77.3993808049536,69.7988058453175,67.90697674418611,74.35897435897441,69.9894423232674,73.17073170731709,72.0,69.7674418604651,73.4883252818035,74.8134755824047,68.37899543379001,68.0909090909091,65.7826163922818,65.6666666666667,68.0909090909091,66.0457142857143,68.37719298245611,66.44359464627149,66.5134639898024,64.7817973231357,68.0909090909091,72.9,67.3543689320388,68.0909090909091,74.9230769230769,77.12215320910971,79.89740259740259,81.68773077197442,80.63363667003709,84.57454560340591,83.3532258064516,78.1223958333333,76.09523809523809,74.5895915678524,74.8623188405797,72.65151515151521,71.7073170731707,72.57873034138859,72.65151515151521,72.6363636363636,72.65151515151521,71.8380489242558,72.1111111111111,72.2226731601732,75.2855764966741,79.9333333333333,79.4285714285714,78.4593437945792,76.09523809523809,75.9144237405107,75.9144237405107,77.4797957037705,78.8643533123028,78.3960262976281,76.09523809523809,75.79310344827591,79.5426136363636,81.61512027491409,79.5426136363636,84.7994280503979
Milford,6460,CT,New Haven,New Haven,418,222.14285714285703,212.611940298507,225.612932314302,221.558427353383,213.624220837044,227.19941348973597,209.73214285714297,214.100890467695,211.07901493930902,209.73214285714297,213.513930201273,208.333333333333,191.10294117647098,192.647576318224,196.87320928978298,196.87320928978298,200.89285714285703,202.06650481031002,204.55516094227698,204.819277108434,202.85606712564498,189.13513513513502,184.658454647256,184.658454647256,184.658454647256,180.481167789273,179.05935050391898,179.05935050391898,177.11864406779702,179.05935050391898,184.53231526912498,183.425356506239,195.190156599553,193.436645742634,184.658454647256,176.514454209066,157.392253763935,174.72214061888002,160.49879324215598,176.200614021843,193.58407079646,194.207289635518,199.282296650718,199.83159221902,208.568207440812,200.846361017161,199.36708860759498,201.551189245088,199.273887045191,201.612903225806,203.34302325581402,201.612903225806,196.029411764706,201.05820105820098,201.48869648869598,203.947368421053,197.25877192982497,195.04873586161,182.594754248167,190.24801587301602,188.49014919446302,186.930038618257,188.61010544641601,184.538461538462,188.46815834767602,195.360824742268,195.020746887967,203.155080213904,181.01367658889802,180.172356447235,192.245989304813,195.360824742268,185.768298059965,185.768298059965,188.257803121249,196.65573770491798,195.39444762635503,198.896824130227,199.335106382979,193.150257915333,195.714285714286,200.12235162929,192.04909284952,186.56470259584,185.77435132873,185.815143512947,192.04909284952,211.945688968538,195.53990610328603,198.64544591067298,205.543343653251,191.208333333333,185.887345679012
Leominster,1453,MA,Worcester,Worcester,419,131.722319859402,133.139293232928,134.802158273381,130.167258149317,126.773544831061,125.31545741324899,128.470031545741,129.119394921664,127.264542936288,129.119394921664,126.92739326225401,126.372832369942,125.65028901734101,125.122749590835,122.543515044508,124.16387959866199,123.502994011976,122.792630057803,120.866935483871,119.535519125683,120.27389327385,118.217665615142,111.224489795918,108.81849018725599,116.498740554156,110.399653537951,111.224489795918,112.91337330789499,108.11688311688299,108.89276373147301,109.839531463389,109.64912280701799,113.94736842105301,108.020231213873,105.17543859649099,101.652173913043,103.251445086705,108.91812865497101,109.498956158664,108.30924855491301,104.47928331466998,104.88958990536301,115.030674846626,110.33123028391199,115.77620698853,116.423316542948,114.782608695652,114.826649175412,114.60925787106399,113.51220836443899,112.71551724137899,113.50172462093398,115.13179081923401,116.52173913043501,114.46091706773501,112.05027968471902,114.958448753463,109.763204421256,108.652173913043,105.974437404413,103.75151803302401,103.661726242371,105.86414067062,108.89276373147301,111.635405620361,108.45808383233499,108.34992103704701,108.241758241758,110.097919216646,112.20009185548099,114.41532258064501,110.88709677419399,112.20009185548099,117.08984375,117.08984375,126.45569620253201,121.652173913043,123.699345085254,116.196013289037,120.667613636364,126.770231213873,135.26241489485,134.739130434783,128.695652173913,125.130434782609,128.146853146853,128.421252660383,128.421252660383,134.915279936318,136.878814298169,137.286466604205,139.130434782609,140.65950170981898
